SalesRecordID,WeekStartDate,StoreID,ProductID,SupplierID,RecordType,Units,ListUnitPrice,DiscountRate,GrossSales,DiscountAmount,NetSales,UnitCost,CostOfGoodsSold,GrossProfit,PromotionName,BasketCount
SL041821,2026-06-08,ST023,PR060,SUP011,Sale,21,96.02,0.0,2016.42,0.0,2016.42,58.76,1233.96,782.46,No promotion,11
SL041822,2026-06-08,ST023,PR061,SUP011,Sale,21,23.66,0.0,496.86,0.0,496.86,14.01,294.21,202.65,No promotion,14
SL041823,2026-06-08,ST023,PR062,SUP003,Sale,53,34.8,0.0,1844.4,0.0,1844.4,25.6,1356.8,487.6,No promotion,30
SL041824,2026-06-08,ST023,PR063,SUP003,Sale,45,36.77,0.0,1654.65,0.0,1654.65,27.13,1220.85,433.8,No promotion,33
SL041825,2026-06-08,ST023,PR064,SUP009,Sale,45,50.0,0.0,2250.0,0.0,2250.0,33.65,1514.25,735.75,No promotion,31
SL041826,2026-06-08,ST023,PR065,SUP009,Sale,45,43.97,0.0,1978.65,0.0,1978.65,30.56,1375.2,603.45,No promotion,33
SL041827,2026-06-08,ST023,PR066,SUP009,Sale,46,30.07,0.0,1383.22,0.0,1383.22,20.98,965.08,418.14,No promotion,39
SL041828,2026-06-08,ST023,PR067,SUP009,Sale,23,32.29,0.0,742.67,0.0,742.67,21.91,503.93,238.74,No promotion,20
SL041829,2026-06-08,ST023,PR068,SUP011,Sale,61,24.99,0.0,1524.39,0.0,1524.39,15.51,946.11,578.28,No promotion,35
SL041830,2026-06-08,ST023,PR069,SUP011,Sale,57,25.34,0.0,1444.38,0.0,1444.38,16.11,918.27,526.11,No promotion,42
SL041831,2026-06-08,ST023,PR070,SUP003,Sale,30,65.74,0.0,1972.2,0.0,1972.2,44.69,1340.7,631.5,No promotion,23
SL041832,2026-06-08,ST023,PR071,SUP011,Sale,53,29.82,0.0,1580.46,0.0,1580.46,18.43,976.79,603.67,No promotion,46
SL041833,2026-06-08,ST023,PR072,SUP011,Sale,32,28.69,0.0,918.08,0.0,918.08,18.12,579.84,338.24,No promotion,20
SL041834,2026-06-08,ST023,PR073,SUP003,Sale,32,46.87,0.0,1499.84,0.0,1499.84,32.56,1041.92,457.92,No promotion,19
SL041835,2026-06-08,ST023,PR074,SUP009,Sale,38,37.88,0.0,1439.44,0.0,1439.44,24.26,921.88,517.56,No promotion,23
SL041836,2026-06-08,ST023,PR075,SUP003,Sale,26,49.55,0.0,1288.3,0.0,1288.3,31.6,821.6,466.7,No promotion,19
SL041837,2026-06-08,ST023,PR076,SUP011,Sale,29,29.62,0.0,858.98,0.0,858.98,18.34,531.86,327.12,No promotion,18
SL041838,2026-06-08,ST023,PR077,SUP011,Sale,30,19.88,0.0,596.4,0.0,596.4,11.93,357.9,238.5,No promotion,19
SL041839,2026-06-08,ST024,PR001,SUP001,Sale,67,84.8,0.0,5681.6,0.0,5681.6,63.3,4241.1,1440.5,No promotion,57
SL041840,2026-06-08,ST024,PR002,SUP001,Sale,41,43.64,0.0,1789.24,0.0,1789.24,31.52,1292.32,496.92,No promotion,33
SL041841,2026-06-08,ST024,PR003,SUP001,Sale,28,49.44,0.0,1384.32,0.0,1384.32,35.76,1001.28,383.04,No promotion,17
SL041842,2026-06-08,ST024,PR004,SUP008,Sale,56,70.43,0.0,3944.08,0.0,3944.08,53.32,2985.92,958.16,No promotion,33
SL041843,2026-06-08,ST024,PR005,SUP008,Sale,24,54.46,0.0,1307.04,0.0,1307.04,38.28,918.72,388.32,No promotion,19
SL041844,2026-06-08,ST024,PR006,SUP012,Sale,68,95.69,0.0,6506.92,0.0,6506.92,77.58,5275.44,1231.48,No promotion,55
SL041845,2026-06-08,ST024,PR007,SUP012,Sale,36,19.41,0.0,698.76,0.0,698.76,12.85,462.6,236.16,No promotion,25
SL041846,2026-06-08,ST024,PR008,SUP012,Sale,52,17.89,0.0,930.28,0.0,930.28,12.22,635.44,294.84,No promotion,46
SL041847,2026-06-08,ST024,PR009,SUP011,Sale,30,73.66,0.0,2209.8,0.0,2209.8,52.77,1583.1,626.7,No promotion,27
SL041848,2026-06-08,ST024,PR010,SUP012,Sale,38,24.39,0.0,926.82,0.0,926.82,16.04,609.52,317.3,No promotion,25
SL041849,2026-06-08,ST024,PR010,SUP012,Return,-1,24.39,0.0,-24.39,-0.0,-24.39,16.04,-16.04,-8.35,No promotion,-1
SL041850,2026-06-08,ST024,PR011,SUP012,Sale,28,25.34,0.0,709.52,0.0,709.52,16.86,472.08,237.44,No promotion,20
SL041851,2026-06-08,ST024,PR011,SUP012,Return,-1,25.34,0.0,-25.34,-0.0,-25.34,16.86,-16.86,-8.48,No promotion,-1
SL041852,2026-06-08,ST024,PR012,SUP011,Sale,18,38.41,0.0,691.38,0.0,691.38,23.87,429.66,261.72,No promotion,11
SL041853,2026-06-08,ST024,PR013,SUP011,Sale,38,39.78,0.0732,1511.64,110.68,1400.96,27.87,1059.06,341.9,Store Manager Markdown,32
SL041854,2026-06-08,ST024,PR014,SUP008,Sale,25,29.98,0.0,749.5,0.0,749.5,20.9,522.5,227.0,No promotion,16
SL041855,2026-06-08,ST024,PR015,SUP002,Sale,80,37.4,0.1235,2992.0,369.61,2622.39,29.17,2333.6,288.79,Cold Basket Event,57
SL041856,2026-06-08,ST024,PR016,SUP002,Sale,61,37.89,0.1251,2311.29,289.05,2022.24,30.25,1845.25,176.99,Cold Basket Event,38
SL041857,2026-06-08,ST024,PR017,SUP002,Sale,51,49.25,0.1137,2511.75,285.59,2226.16,36.99,1886.49,339.67,Cold Basket Event,30
SL041858,2026-06-08,ST024,PR018,SUP002,Sale,60,108.97,0.1493,6538.2,975.88,5562.32,90.24,5414.4,147.92,Cold Basket Event,39
SL041859,2026-06-08,ST024,PR019,SUP002,Sale,26,80.21,0.1034,2085.46,215.61,1869.85,62.42,1622.92,246.93,Cold Basket Event,15
SL041860,2026-06-08,ST024,PR020,SUP007,Sale,56,90.38,0.1187,5061.28,600.56,4460.72,73.58,4120.48,340.24,Cold Basket Event,31
SL041861,2026-06-08,ST024,PR021,SUP007,Sale,75,67.54,0.0942,5065.5,477.16,4588.34,51.64,3873.0,715.34,Cold Basket Event,55
SL041862,2026-06-08,ST024,PR022,SUP002,Sale,56,43.08,0.1296,2412.48,312.67,2099.81,30.16,1688.96,410.85,Cold Basket Event,37
SL041863,2026-06-08,ST024,PR023,SUP007,Sale,32,39.85,0.1235,1275.2,157.54,1117.66,27.27,872.64,245.02,Cold Basket Event,19
SL041864,2026-06-08,ST024,PR024,SUP007,Sale,34,32.85,0.1307,1116.9,146.02,970.88,23.73,806.82,164.06,Cold Basket Event,27
SL041865,2026-06-08,ST024,PR025,SUP007,Sale,20,46.79,0.1246,935.8,116.59,819.21,32.33,646.6,172.61,Cold Basket Event,11
SL041866,2026-06-08,ST024,PR025,SUP007,Return,-1,46.79,0.1246,-46.79,-5.83,-40.96,32.33,-32.33,-8.63,Cold Basket Event,-1
SL041867,2026-06-08,ST024,PR026,SUP002,Sale,14,31.58,0.124,442.12,54.81,387.31,21.8,305.2,82.11,Cold Basket Event,10
SL041868,2026-06-08,ST024,PR027,SUP006,Sale,43,44.61,0.0,1918.23,0.0,1918.23,30.88,1327.84,590.39,No promotion,23
SL041869,2026-06-08,ST024,PR028,SUP006,Sale,28,37.93,0.0,1062.04,0.0,1062.04,25.26,707.28,354.76,No promotion,21
SL041870,2026-06-08,ST024,PR029,SUP006,Sale,26,55.23,0.0,1435.98,0.0,1435.98,37.98,987.48,448.5,No promotion,16
SL041871,2026-06-08,ST024,PR030,SUP003,Sale,26,80.57,0.0,2094.82,0.0,2094.82,52.49,1364.74,730.08,No promotion,16
SL041872,2026-06-08,ST024,PR031,SUP006,Sale,40,59.79,0.0,2391.6,0.0,2391.6,43.81,1752.4,639.2,No promotion,24
SL041873,2026-06-08,ST024,PR032,SUP006,Sale,29,64.52,0.0,1871.08,0.0,1871.08,45.42,1317.18,553.9,No promotion,21
SL041874,2026-06-08,ST024,PR033,SUP003,Sale,18,61.87,0.0,1113.66,0.0,1113.66,40.38,726.84,386.82,No promotion,14
SL041875,2026-06-08,ST024,PR034,SUP003,Sale,22,73.4,0.0,1614.8,0.0,1614.8,50.83,1118.26,496.54,No promotion,12
SL041876,2026-06-08,ST024,PR035,SUP006,Sale,27,39.98,0.078,1079.46,84.23,995.23,28.69,774.63,220.6,Store Manager Markdown,16
SL041877,2026-06-08,ST024,PR036,SUP011,Sale,21,35.81,0.0,752.01,0.0,752.01,22.37,469.77,282.24,No promotion,14
SL041878,2026-06-08,ST024,PR037,SUP003,Sale,20,69.4,0.0,1388.0,0.0,1388.0,46.41,928.2,459.8,No promotion,16
SL041879,2026-06-08,ST024,PR038,SUP004,Sale,39,109.85,0.0,4284.15,0.0,4284.15,80.29,3131.31,1152.84,No promotion,23
SL041880,2026-06-08,ST024,PR039,SUP004,Sale,33,31.9,0.0,1052.7,0.0,1052.7,20.18,665.94,386.76,No promotion,24
SL041881,2026-06-08,ST024,PR040,SUP010,Sale,21,39.24,0.1033,824.04,85.14,738.9,26.37,553.77,185.13,Store Manager Markdown,14
SL041882,2026-06-08,ST024,PR041,SUP010,Sale,16,33.05,0.0,528.8,0.0,528.8,21.16,338.56,190.24,No promotion,10
SL041883,2026-06-08,ST024,PR042,SUP004,Sale,15,75.26,0.0434,1128.9,48.95,1079.95,51.77,776.55,303.4,Store Manager Markdown,8
SL041884,2026-06-08,ST024,PR043,SUP010,Sale,26,28.51,0.0,741.26,0.0,741.26,19.24,500.24,241.02,No promotion,20
SL041885,2026-06-08,ST024,PR044,SUP004,Sale,20,120.75,0.0,2415.0,0.0,2415.0,85.64,1712.8,702.2,No promotion,18
SL041886,2026-06-08,ST024,PR045,SUP010,Sale,23,43.49,0.0,1000.27,0.0,1000.27,26.29,604.67,395.6,No promotion,16
SL041887,2026-06-08,ST024,PR046,SUP011,Sale,18,37.72,0.0,678.96,0.0,678.96,22.64,407.52,271.44,No promotion,14
SL041888,2026-06-08,ST024,PR047,SUP004,Sale,21,49.13,0.0375,1031.73,38.68,993.05,31.74,666.54,326.51,Store Manager Markdown,18
SL041889,2026-06-08,ST024,PR048,SUP011,Sale,17,44.32,0.0,753.44,0.0,753.44,27.58,468.86,284.58,No promotion,12
SL041890,2026-06-08,ST024,PR049,SUP010,Sale,17,37.49,0.0,637.33,0.0,637.33,24.2,411.4,225.93,No promotion,9
SL041891,2026-06-08,ST024,PR050,SUP004,Sale,25,24.82,0.0,620.5,0.0,620.5,17.48,437.0,183.5,No promotion,14
SL041892,2026-06-08,ST024,PR051,SUP005,Sale,24,55.28,0.0,1326.72,0.0,1326.72,35.39,849.36,477.36,No promotion,14
SL041893,2026-06-08,ST024,PR052,SUP005,Sale,18,57.7,0.0,1038.6,0.0,1038.6,37.23,670.14,368.46,No promotion,10
SL041894,2026-06-08,ST024,PR053,SUP005,Sale,31,39.93,0.0,1237.83,0.0,1237.83,24.58,761.98,475.85,No promotion,21
SL041895,2026-06-08,ST024,PR054,SUP011,Sale,16,37.36,0.0,597.76,0.0,597.76,22.84,365.44,232.32,No promotion,12
SL041896,2026-06-08,ST024,PR055,SUP011,Sale,28,34.37,0.0,962.36,0.0,962.36,22.26,623.28,339.08,No promotion,17
SL041897,2026-06-08,ST024,PR056,SUP005,Sale,25,70.62,0.0,1765.5,0.0,1765.5,45.16,1129.0,636.5,No promotion,14
SL041898,2026-06-08,ST024,PR057,SUP005,Sale,20,58.64,0.0,1172.8,0.0,1172.8,37.16,743.2,429.6,No promotion,14
SL041899,2026-06-08,ST024,PR058,SUP011,Sale,14,46.17,0.0,646.38,0.0,646.38,27.76,388.64,257.74,No promotion,12
SL041900,2026-06-08,ST024,PR059,SUP005,Sale,17,44.12,0.0,750.04,0.0,750.04,29.19,496.23,253.81,No promotion,12
SL041901,2026-06-08,ST024,PR060,SUP011,Sale,10,96.02,0.0,960.2,0.0,960.2,59.06,590.6,369.6,No promotion,8
SL041902,2026-06-08,ST024,PR061,SUP011,Sale,18,23.66,0.0,425.88,0.0,425.88,14.11,253.98,171.9,No promotion,11
SL041903,2026-06-08,ST024,PR062,SUP003,Sale,25,34.8,0.0,870.0,0.0,870.0,25.29,632.25,237.75,No promotion,15
SL041904,2026-06-08,ST024,PR063,SUP003,Sale,32,36.77,0.0,1176.64,0.0,1176.64,27.19,870.08,306.56,No promotion,18
SL041905,2026-06-08,ST024,PR064,SUP009,Sale,22,50.0,0.0,1100.0,0.0,1100.0,33.66,740.52,359.48,No promotion,12
SL041906,2026-06-08,ST024,PR065,SUP009,Sale,28,43.97,0.0,1231.16,0.0,1231.16,30.53,854.84,376.32,No promotion,23
SL041907,2026-06-08,ST024,PR066,SUP009,Sale,32,30.07,0.0,962.24,0.0,962.24,20.9,668.8,293.44,No promotion,18
SL041908,2026-06-08,ST024,PR067,SUP009,Sale,19,32.29,0.0859,613.51,52.71,560.8,21.99,417.81,142.99,Store Manager Markdown,14
SL041909,2026-06-08,ST024,PR068,SUP011,Sale,42,24.99,0.0,1049.58,0.0,1049.58,15.72,660.24,389.34,No promotion,33
SL041910,2026-06-08,ST024,PR069,SUP011,Sale,33,25.34,0.0,836.22,0.0,836.22,15.99,527.67,308.55,No promotion,19
SL041911,2026-06-08,ST024,PR070,SUP003,Sale,18,65.74,0.0,1183.32,0.0,1183.32,43.63,785.34,397.98,No promotion,15
SL041912,2026-06-08,ST024,PR071,SUP011,Sale,23,29.82,0.0,685.86,0.0,685.86,18.14,417.22,268.64,No promotion,16
SL041913,2026-06-08,ST024,PR072,SUP011,Sale,36,28.69,0.0,1032.84,0.0,1032.84,17.83,641.88,390.96,No promotion,27
SL041914,2026-06-08,ST024,PR073,SUP003,Sale,30,46.87,0.0,1406.1,0.0,1406.1,32.52,975.6,430.5,No promotion,18
SL041915,2026-06-08,ST024,PR074,SUP009,Sale,19,37.88,0.0,719.72,0.0,719.72,24.44,464.36,255.36,No promotion,10
SL041916,2026-06-08,ST024,PR075,SUP003,Sale,20,49.55,0.0,991.0,0.0,991.0,32.04,640.8,350.2,No promotion,14
SL041917,2026-06-08,ST024,PR076,SUP011,Sale,22,29.62,0.0,651.64,0.0,651.64,18.22,400.84,250.8,No promotion,16
SL041918,2026-06-08,ST024,PR077,SUP011,Sale,21,19.88,0.0,417.48,0.0,417.48,11.75,246.75,170.73,No promotion,16
SL041919,2026-06-08,ST025,PR001,SUP001,Sale,58,84.8,0.0625,4918.4,307.45,4610.95,62.82,3643.56,967.39,Store Manager Markdown,34
SL041920,2026-06-08,ST025,PR002,SUP001,Sale,40,43.64,0.0,1745.6,0.0,1745.6,31.41,1256.4,489.2,No promotion,30
SL041921,2026-06-08,ST025,PR003,SUP001,Sale,27,49.44,0.0,1334.88,0.0,1334.88,35.37,954.99,379.89,No promotion,20
SL041922,2026-06-08,ST025,PR004,SUP008,Sale,38,70.43,0.0,2676.34,0.0,2676.34,53.63,2037.94,638.4,No promotion,32
SL041923,2026-06-08,ST025,PR006,SUP012,Sale,39,95.69,0.0,3731.91,0.0,3731.91,75.43,2941.77,790.14,No promotion,34
SL041924,2026-06-08,ST025,PR007,SUP012,Sale,43,19.41,0.0,834.63,0.0,834.63,12.95,556.85,277.78,No promotion,33
SL041925,2026-06-08,ST025,PR008,SUP012,Sale,47,17.89,0.0,840.83,0.0,840.83,12.47,586.09,254.74,No promotion,36
SL041926,2026-06-08,ST025,PR009,SUP011,Sale,30,73.66,0.0,2209.8,0.0,2209.8,53.58,1607.4,602.4,No promotion,22
SL041927,2026-06-08,ST025,PR010,SUP012,Sale,36,24.39,0.0,878.04,0.0,878.04,16.1,579.6,298.44,No promotion,24
SL041928,2026-06-08,ST025,PR011,SUP012,Sale,24,25.34,0.0,608.16,0.0,608.16,17.03,408.72,199.44,No promotion,17
SL041929,2026-06-08,ST025,PR012,SUP011,Sale,27,38.41,0.0,1037.07,0.0,1037.07,24.35,657.45,379.62,No promotion,20
SL041930,2026-06-08,ST025,PR013,SUP011,Sale,35,39.78,0.0,1392.3,0.0,1392.3,28.0,980.0,412.3,No promotion,21
SL041931,2026-06-08,ST025,PR014,SUP008,Sale,36,29.98,0.0701,1079.28,75.61,1003.67,21.12,760.32,243.35,Store Manager Markdown,28
SL041932,2026-06-08,ST025,PR015,SUP002,Sale,33,37.4,0.106,1234.2,130.87,1103.33,28.91,954.03,149.3,Cold Basket Event,23
SL041933,2026-06-08,ST025,PR016,SUP002,Sale,32,37.89,0.0794,1212.48,96.25,1116.23,29.61,947.52,168.71,Cold Basket Event,17
SL041934,2026-06-08,ST025,PR017,SUP002,Sale,21,49.25,0.0803,1034.25,83.03,951.22,36.81,773.01,178.21,Cold Basket Event,16
SL041935,2026-06-08,ST025,PR018,SUP002,Sale,23,108.97,0.1394,2506.31,349.42,2156.89,90.71,2086.33,70.56,Cold Basket Event,16
SL041936,2026-06-08,ST025,PR019,SUP002,Sale,16,80.21,0.0902,1283.36,115.79,1167.57,63.07,1009.12,158.45,Cold Basket Event,11
SL041937,2026-06-08,ST025,PR020,SUP007,Sale,61,90.38,0.078,5513.18,430.03,5083.15,72.92,4448.12,635.03,Cold Basket Event,44
SL041938,2026-06-08,ST025,PR021,SUP007,Sale,73,67.54,0.1501,4930.42,740.22,4190.2,50.36,3676.28,513.92,Cold Basket Event,48
SL041939,2026-06-08,ST025,PR022,SUP002,Sale,26,43.08,0.1031,1120.08,115.52,1004.56,29.9,777.4,227.16,Cold Basket Event,15
SL041940,2026-06-08,ST025,PR023,SUP007,Sale,40,39.85,0.1372,1594.0,218.65,1375.35,27.69,1107.6,267.75,Cold Basket Event,29
SL041941,2026-06-08,ST025,PR025,SUP007,Sale,26,46.79,0.1228,1216.54,149.38,1067.16,32.64,848.64,218.52,Cold Basket Event,21
SL041942,2026-06-08,ST025,PR027,SUP006,Sale,43,44.61,0.0,1918.23,0.0,1918.23,30.75,1322.25,595.98,No promotion,25
SL041943,2026-06-08,ST025,PR028,SUP006,Sale,34,37.93,0.0,1289.62,0.0,1289.62,25.0,850.0,439.62,No promotion,23
SL041944,2026-06-08,ST025,PR029,SUP006,Sale,37,55.23,0.0,2043.51,0.0,2043.51,37.84,1400.08,643.43,No promotion,31
SL041945,2026-06-08,ST025,PR029,SUP006,Return,-2,55.23,0.0,-110.46,-0.0,-110.46,37.84,-75.68,-34.78,No promotion,-1
SL041946,2026-06-08,ST025,PR030,SUP003,Sale,22,80.57,0.0,1772.54,0.0,1772.54,53.19,1170.18,602.36,No promotion,12
SL041947,2026-06-08,ST025,PR031,SUP006,Sale,36,59.79,0.0,2152.44,0.0,2152.44,43.59,1569.24,583.2,No promotion,22
SL041948,2026-06-08,ST025,PR032,SUP006,Sale,35,64.52,0.0,2258.2,0.0,2258.2,46.05,1611.75,646.45,No promotion,27
SL041949,2026-06-08,ST025,PR035,SUP006,Sale,36,39.98,0.0,1439.28,0.0,1439.28,28.45,1024.2,415.08,No promotion,20
SL041950,2026-06-08,ST025,PR037,SUP003,Sale,21,69.4,0.0,1457.4,0.0,1457.4,46.67,980.07,477.33,No promotion,12
SL041951,2026-06-08,ST025,PR038,SUP004,Sale,26,109.85,0.0,2856.1,0.0,2856.1,80.33,2088.58,767.52,No promotion,20
SL041952,2026-06-08,ST025,PR039,SUP004,Sale,44,31.9,0.0,1403.6,0.0,1403.6,20.25,891.0,512.6,No promotion,24
SL041953,2026-06-08,ST025,PR040,SUP010,Sale,31,39.24,0.0938,1216.44,114.1,1102.34,26.3,815.3,287.04,Store Manager Markdown,28
SL041954,2026-06-08,ST025,PR041,SUP010,Sale,25,33.05,0.0,826.25,0.0,826.25,21.13,528.25,298.0,No promotion,19
SL041955,2026-06-08,ST025,PR042,SUP004,Sale,22,75.26,0.088,1655.72,145.65,1510.07,52.65,1158.3,351.77,Store Manager Markdown,13
SL041956,2026-06-08,ST025,PR043,SUP010,Sale,17,28.51,0.0,484.67,0.0,484.67,19.34,328.78,155.89,No promotion,14
SL041957,2026-06-08,ST025,PR046,SUP011,Sale,16,37.72,0.0,603.52,0.0,603.52,23.0,368.0,235.52,No promotion,13
SL041958,2026-06-08,ST025,PR047,SUP004,Sale,30,49.13,0.0,1473.9,0.0,1473.9,32.41,972.3,501.6,No promotion,21
SL041959,2026-06-08,ST025,PR048,SUP011,Sale,18,44.32,0.0,797.76,0.0,797.76,27.24,490.32,307.44,No promotion,16
SL041960,2026-06-08,ST025,PR049,SUP010,Sale,19,37.49,0.0,712.31,0.0,712.31,24.07,457.33,254.98,No promotion,12
SL041961,2026-06-08,ST025,PR050,SUP004,Sale,18,24.82,0.0,446.76,0.0,446.76,17.47,314.46,132.3,No promotion,16
SL041962,2026-06-08,ST025,PR051,SUP005,Sale,17,55.28,0.0,939.76,0.0,939.76,35.55,604.35,335.41,No promotion,11
SL041963,2026-06-08,ST025,PR052,SUP005,Sale,20,57.7,0.0,1154.0,0.0,1154.0,36.58,731.6,422.4,No promotion,11
SL041964,2026-06-08,ST025,PR053,SUP005,Sale,21,39.93,0.0,838.53,0.0,838.53,24.46,513.66,324.87,No promotion,11
SL041965,2026-06-08,ST025,PR054,SUP011,Sale,22,37.36,0.0,821.92,0.0,821.92,22.75,500.5,321.42,No promotion,14
SL041966,2026-06-08,ST025,PR055,SUP011,Sale,26,34.37,0.0,893.62,0.0,893.62,21.96,570.96,322.66,No promotion,23
SL041967,2026-06-08,ST025,PR056,SUP005,Sale,21,70.62,0.0,1483.02,0.0,1483.02,44.41,932.61,550.41,No promotion,18
SL041968,2026-06-08,ST025,PR057,SUP005,Sale,24,58.64,0.0,1407.36,0.0,1407.36,37.5,900.0,507.36,No promotion,16
SL041969,2026-06-08,ST025,PR059,SUP005,Sale,27,44.12,0.0,1191.24,0.0,1191.24,29.13,786.51,404.73,No promotion,23
SL041970,2026-06-08,ST025,PR061,SUP011,Sale,17,23.66,0.0,402.22,0.0,402.22,13.98,237.66,164.56,No promotion,14
SL041971,2026-06-08,ST025,PR062,SUP003,Sale,37,34.8,0.0,1287.6,0.0,1287.6,25.18,931.66,355.94,No promotion,33
SL041972,2026-06-08,ST025,PR063,SUP003,Sale,28,36.77,0.0,1029.56,0.0,1029.56,26.81,750.68,278.88,No promotion,21
SL041973,2026-06-08,ST025,PR064,SUP009,Sale,40,50.0,0.0,2000.0,0.0,2000.0,34.01,1360.4,639.6,No promotion,32
SL041974,2026-06-08,ST025,PR065,SUP009,Sale,32,43.97,0.0391,1407.04,55.06,1351.98,30.72,983.04,368.94,Store Manager Markdown,19
SL041975,2026-06-08,ST025,PR066,SUP009,Sale,32,30.07,0.0,962.24,0.0,962.24,21.23,679.36,282.88,No promotion,17
SL041976,2026-06-08,ST025,PR067,SUP009,Sale,31,32.29,0.0,1000.99,0.0,1000.99,21.6,669.6,331.39,No promotion,19
SL041977,2026-06-08,ST025,PR068,SUP011,Sale,37,24.99,0.0,924.63,0.0,924.63,15.52,574.24,350.39,No promotion,27
SL041978,2026-06-08,ST025,PR069,SUP011,Sale,37,25.34,0.0,937.58,0.0,937.58,15.76,583.12,354.46,No promotion,31
SL041979,2026-06-08,ST025,PR070,SUP003,Sale,20,65.74,0.0919,1314.8,120.81,1193.99,44.88,897.6,296.39,Store Manager Markdown,17
SL041980,2026-06-08,ST025,PR071,SUP011,Sale,30,29.82,0.0,894.6,0.0,894.6,18.16,544.8,349.8,No promotion,20
SL041981,2026-06-08,ST025,PR072,SUP011,Sale,27,28.69,0.0,774.63,0.0,774.63,17.83,481.41,293.22,No promotion,15
SL041982,2026-06-08,ST025,PR073,SUP003,Sale,24,46.87,0.0,1124.88,0.0,1124.88,32.22,773.28,351.6,No promotion,14
SL041983,2026-06-08,ST025,PR074,SUP009,Sale,24,37.88,0.0,909.12,0.0,909.12,24.59,590.16,318.96,No promotion,14
SL041984,2026-06-08,ST025,PR076,SUP011,Sale,29,29.62,0.0927,858.98,79.64,779.34,18.44,534.76,244.58,Store Manager Markdown,18
SL041985,2026-06-08,ST025,PR077,SUP011,Sale,27,19.88,0.0,536.76,0.0,536.76,11.87,320.49,216.27,No promotion,20
SL041986,2026-06-08,ST026,PR001,SUP001,Sale,63,84.8,0.0,5342.4,0.0,5342.4,63.44,3996.72,1345.68,No promotion,39
SL041987,2026-06-08,ST026,PR002,SUP001,Sale,40,43.64,0.0,1745.6,0.0,1745.6,31.07,1242.8,502.8,No promotion,26
SL041988,2026-06-08,ST026,PR003,SUP001,Sale,30,49.44,0.0,1483.2,0.0,1483.2,35.16,1054.8,428.4,No promotion,25
SL041989,2026-06-08,ST026,PR004,SUP008,Sale,52,70.43,0.0,3662.36,0.0,3662.36,54.71,2844.92,817.44,No promotion,28
SL041990,2026-06-08,ST026,PR005,SUP008,Sale,38,54.46,0.0,2069.48,0.0,2069.48,38.63,1467.94,601.54,No promotion,22
SL041991,2026-06-08,ST026,PR006,SUP012,Sale,74,95.69,0.0,7081.06,0.0,7081.06,77.24,5715.76,1365.3,No promotion,54
SL041992,2026-06-08,ST026,PR007,SUP012,Sale,26,19.41,0.061,504.66,30.78,473.88,13.03,338.78,135.1,Store Manager Markdown,15
SL041993,2026-06-08,ST026,PR008,SUP012,Sale,59,17.89,0.0,1055.51,0.0,1055.51,12.48,736.32,319.19,No promotion,33
SL041994,2026-06-08,ST026,PR009,SUP011,Sale,47,73.66,0.0,3462.02,0.0,3462.02,52.82,2482.54,979.48,No promotion,36
SL041995,2026-06-08,ST026,PR010,SUP012,Sale,41,24.39,0.0,999.99,0.0,999.99,16.22,665.02,334.97,No promotion,30
SL041996,2026-06-08,ST026,PR011,SUP012,Sale,38,25.34,0.0,962.92,0.0,962.92,17.01,646.38,316.54,No promotion,23
SL041997,2026-06-08,ST026,PR012,SUP011,Sale,28,38.41,0.0,1075.48,0.0,1075.48,24.16,676.48,399.0,No promotion,16
SL041998,2026-06-08,ST026,PR013,SUP011,Sale,42,39.78,0.0,1670.76,0.0,1670.76,27.9,1171.8,498.96,No promotion,23
SL041999,2026-06-08,ST026,PR014,SUP008,Sale,45,29.98,0.0,1349.1,0.0,1349.1,20.83,937.35,411.75,No promotion,27
SL042000,2026-06-08,ST026,PR015,SUP002,Sale,62,37.4,0.1231,2318.8,285.51,2033.29,28.41,1761.42,271.87,Cold Basket Event,33
SL042001,2026-06-08,ST026,PR016,SUP002,Sale,47,37.89,0.1447,1780.83,257.69,1523.14,30.26,1422.22,100.92,Cold Basket Event,29
SL042002,2026-06-08,ST026,PR017,SUP002,Sale,32,49.25,0.1575,1576.0,248.23,1327.77,37.39,1196.48,131.29,Cold Basket Event,21
SL042003,2026-06-08,ST026,PR018,SUP002,Sale,35,108.97,0.167,3813.95,636.93,3177.02,89.79,3142.65,34.37,Cold Basket Event,19
SL042004,2026-06-08,ST026,PR019,SUP002,Sale,26,80.21,0.1304,2085.46,271.86,1813.6,62.07,1613.82,199.78,Cold Basket Event,20
SL042005,2026-06-08,ST026,PR020,SUP007,Sale,62,90.38,0.1278,5603.56,716.29,4887.27,73.51,4557.62,329.65,Cold Basket Event,39
SL042006,2026-06-08,ST026,PR021,SUP007,Sale,50,67.54,0.1504,3377.0,508.07,2868.93,50.31,2515.5,353.43,Cold Basket Event,27
SL042007,2026-06-08,ST026,PR022,SUP002,Sale,38,43.08,0.0992,1637.04,162.47,1474.57,30.47,1157.86,316.71,Cold Basket Event,28
SL042008,2026-06-08,ST026,PR023,SUP007,Sale,69,39.85,0.1016,2749.65,279.47,2470.18,27.22,1878.18,592.0,Cold Basket Event,44
SL042009,2026-06-08,ST026,PR024,SUP007,Sale,26,32.85,0.1313,854.1,112.13,741.97,24.01,624.26,117.71,Cold Basket Event,21
SL042010,2026-06-08,ST026,PR025,SUP007,Sale,27,46.79,0.1337,1263.33,168.96,1094.37,32.08,866.16,228.21,Cold Basket Event,18
